timestamp,open,high,low,close,volume
2021-04-05 00:00:00+05:30,643.95,643.95,631.35,637.05,3613257
2021-04-06 00:00:00+05:30,637.3,670.65,630.25,666.25,7731664
2021-04-07 00:00:00+05:30,666.65,666.65,651.05,657.6,3946610
2021-04-08 00:00:00+05:30,658.85,668.9,658.6,662.45,2508648
2021-04-09 00:00:00+05:30,661.75,676.6,656.85,671.45,2598445
2021-04-12 00:00:00+05:30,666.7,667.3,642.0,647.55,4253260
2021-04-13 00:00:00+05:30,648.95,669.6,647.95,655.8,3103520
2021-04-15 00:00:00+05:30,654.65,665.75,639.2,651.2,3233657
2021-04-16 00:00:00+05:30,654.65,668.25,652.2,663.05,2741996
2021-04-19 00:00:00+05:30,653.85,660.6,643.5,655.95,2652663
2021-04-20 00:00:00+05:30,669.05,689.45,658.1,671.75,8332644
2021-04-22 00:00:00+05:30,672.35,672.35,654.85,657.35,3050910
2021-04-23 00:00:00+05:30,658.8,667.4,652.9,656.45,2358045
2021-04-26 00:00:00+05:30,658.8,666.7,653.9,661.95,1868259
2021-04-27 00:00:00+05:30,666.65,671.55,659.9,665.45,2286845
2021-04-28 00:00:00+05:30,668.7,684.5,666.7,668.85,3949411
2021-04-29 00:00:00+05:30,670.0,672.1,657.8,663.6,3287456
2021-04-30 00:00:00+05:30,662.75,669.7,656.9,661.3,2233655
2021-05-03 00:00:00+05:30,653.7,674.1,652.9,668.8,2010460
2021-05-04 00:00:00+05:30,672.65,677.85,633.65,637.35,7492784
2021-05-05 00:00:00+05:30,641.05,647.95,632.2,641.1,3373739
2021-05-06 00:00:00+05:30,644.0,646.9,630.3,645.1,4049885
2021-05-07 00:00:00+05:30,628.2,634.1,606.45,621.3,14780114
2021-05-10 00:00:00+05:30,619.3,629.15,613.4,625.4,5089294
2021-05-11 00:00:00+05:30,620.3,641.9,617.35,633.7,4676648
2021-05-12 00:00:00+05:30,637.1,638.75,623.35,632.2,3176272
2021-05-14 00:00:00+05:30,632.65,641.55,630.2,637.25,2963532
2021-05-17 00:00:00+05:30,638.05,649.35,632.25,645.3,2692408
2021-05-18 00:00:00+05:30,649.9,649.9,640.05,645.0,2295551
2021-05-19 00:00:00+05:30,644.0,652.9,642.7,645.2,3241847
2021-05-20 00:00:00+05:30,647.95,647.95,632.25,637.0,2128880
2021-05-21 00:00:00+05:30,637.15,644.5,636.4,641.7,1855988
2021-05-24 00:00:00+05:30,642.0,646.65,630.65,632.25,2703155
2021-05-25 00:00:00+05:30,633.15,644.0,633.15,641.95,2111173
2021-05-26 00:00:00+05:30,644.0,646.95,632.8,634.0,2343466
2021-05-27 00:00:00+05:30,635.6,644.0,633.3,640.6,3587991
2021-05-28 00:00:00+05:30,642.5,649.65,638.35,646.9,2917800
2021-05-31 00:00:00+05:30,651.85,656.85,642.2,655.7,3459507
2021-06-01 00:00:00+05:30,657.65,659.05,648.75,657.65,2384763
2021-06-02 00:00:00+05:30,657.35,666.45,652.05,665.3,3058977
2021-06-03 00:00:00+05:30,667.7,674.6,665.0,671.65,2516754
2021-06-04 00:00:00+05:30,672.5,681.5,666.7,678.5,2428588
2021-06-07 00:00:00+05:30,681.55,698.3,678.85,691.35,3555505
2021-06-08 00:00:00+05:30,696.5,706.6,693.0,701.75,4031089
2021-06-09 00:00:00+05:30,703.55,706.05,692.15,694.2,3077340
2021-06-10 00:00:00+05:30,695.65,709.95,695.35,699.0,2603214
2021-06-11 00:00:00+05:30,705.4,708.55,700.8,706.6,2198594
2021-06-14 00:00:00+05:30,706.6,708.2,693.95,705.95,1821314
2021-06-15 00:00:00+05:30,709.2,715.2,706.6,710.65,2417331
2021-06-16 00:00:00+05:30,715.1,728.7,712.15,726.85,4185921
2021-06-17 00:00:00+05:30,721.6,738.15,715.95,735.85,4219388
2021-06-18 00:00:00+05:30,736.85,738.25,723.1,730.7,3809707
2021-06-21 00:00:00+05:30,720.05,734.8,718.9,733.45,1614680
2021-06-22 00:00:00+05:30,738.8,749.45,733.25,747.4,3388385
2021-06-23 00:00:00+05:30,750.65,755.6,742.6,748.55,2989058
2021-06-24 00:00:00+05:30,752.65,754.4,744.75,748.15,1689587
2021-06-25 00:00:00+05:30,745.75,754.1,744.25,748.3,1608031
2021-06-28 00:00:00+05:30,752.65,760.25,749.7,756.25,1505384
2021-06-29 00:00:00+05:30,757.0,762.4,746.55,748.75,1525102
2021-06-30 00:00:00+05:30,755.6,758.9,740.2,745.15,1754612
2021-07-01 00:00:00+05:30,746.5,750.65,740.8,746.75,1938230
2021-07-02 00:00:00+05:30,748.6,759.35,743.95,754.2,1939953
2021-07-05 00:00:00+05:30,761.0,762.05,755.6,756.9,1033585
2021-07-06 00:00:00+05:30,758.55,759.55,748.7,753.25,1429148
2021-07-07 00:00:00+05:30,749.7,756.65,742.05,753.7,2131078
2021-07-08 00:00:00+05:30,753.6,756.6,747.7,753.95,1559176
2021-07-09 00:00:00+05:30,753.65,763.25,750.35,756.55,1166109
2021-07-12 00:00:00+05:30,761.55,777.2,759.65,766.35,3029884
2021-07-13 00:00:00+05:30,771.3,771.3,757.3,763.35,1519064
2021-07-14 00:00:00+05:30,764.1,767.15,754.05,758.75,1107864
2021-07-15 00:00:00+05:30,759.55,765.1,754.15,762.85,977604
2021-07-16 00:00:00+05:30,762.85,765.45,752.05,753.65,992569
2021-07-19 00:00:00+05:30,751.65,760.55,749.25,756.15,1716622
2021-07-20 00:00:00+05:30,752.65,758.55,737.85,747.8,2222445
2021-07-22 00:00:00+05:30,754.15,756.5,745.85,754.8,1482622
2021-07-23 00:00:00+05:30,757.75,767.45,756.6,765.65,2046245
2021-07-26 00:00:00+05:30,770.65,776.35,761.35,766.8,2181038
2021-07-27 00:00:00+05:30,770.8,778.45,754.6,760.3,2026707
2021-07-28 00:00:00+05:30,759.5,760.55,730.1,745.65,3151150
2021-07-29 00:00:00+05:30,745.75,750.55,739.3,742.0,1763711
2021-07-30 00:00:00+05:30,742.75,752.65,736.05,746.95,1633228
2021-08-02 00:00:00+05:30,753.65,761.55,747.3,750.2,2079760
2021-08-03 00:00:00+05:30,750.65,761.3,750.2,758.25,2982911
2021-08-04 00:00:00+05:30,760.55,760.55,745.9,749.45,5493869
2021-08-05 00:00:00+05:30,751.65,761.25,748.0,758.9,2500594
2021-08-06 00:00:00+05:30,763.5,788.55,762.5,771.75,7947307
2021-08-09 00:00:00+05:30,773.85,773.85,753.65,755.45,1682394
2021-08-10 00:00:00+05:30,756.5,765.05,751.7,762.4,1447578
2021-08-11 00:00:00+05:30,762.4,764.7,742.75,755.6,1409081
2021-08-12 00:00:00+05:30,756.25,766.65,753.65,764.75,891364
2021-08-13 00:00:00+05:30,767.45,800.85,764.8,797.55,8055391
2021-08-16 00:00:00+05:30,797.5,805.45,790.3,792.3,2636530
2021-08-17 00:00:00+05:30,795.1,824.75,795.1,822.6,7674927
2021-08-18 00:00:00+05:30,828.95,834.5,819.95,831.05,3086497
2021-08-20 00:00:00+05:30,822.7,841.95,816.55,836.9,3829396
2021-08-23 00:00:00+05:30,839.2,839.25,812.9,822.3,2188551
2021-08-24 00:00:00+05:30,823.25,830.15,816.85,826.65,1184640
2021-08-25 00:00:00+05:30,825.85,840.2,823.0,825.75,1799918
2021-08-26 00:00:00+05:30,831.65,846.3,824.3,842.8,2495205
2021-08-27 00:00:00+05:30,843.45,850.35,833.65,837.55,2395810
2021-08-30 00:00:00+05:30,839.55,852.15,839.55,849.95,1898827
2021-08-31 00:00:00+05:30,851.4,857.05,845.95,854.35,2158509
2021-09-01 00:00:00+05:30,860.4,863.95,841.85,856.8,2077168
2021-09-02 00:00:00+05:30,855.75,864.25,851.45,860.75,1330969
2021-09-03 00:00:00+05:30,862.85,862.85,851.55,859.15,1088552
2021-09-06 00:00:00+05:30,859.15,866.85,852.4,859.35,997387
2021-09-07 00:00:00+05:30,859.3,878.1,854.35,857.65,2875576
2021-09-08 00:00:00+05:30,863.55,870.55,845.05,869.0,1621753
