timestamp,open,high,low,close,volume
2021-04-05 00:00:00+05:30,345.2,347.6,335.5,340.55,8114150
2021-04-06 00:00:00+05:30,340.55,343.8,336.6,337.7,5058525
2021-04-07 00:00:00+05:30,336.85,344.3,334.6,341.8,7335430
2021-04-08 00:00:00+05:30,339.75,347.85,336.0,345.3,9702175
2021-04-09 00:00:00+05:30,346.0,350.75,343.0,346.2,6254115
2021-04-12 00:00:00+05:30,336.05,339.55,314.7,316.4,14036295
2021-04-13 00:00:00+05:30,316.4,324.6,316.4,322.35,6131320
2021-04-15 00:00:00+05:30,318.4,326.6,317.8,321.6,5790815
2021-04-16 00:00:00+05:30,322.2,327.6,321.2,325.5,4840415
2021-04-19 00:00:00+05:30,310.0,324.0,310.0,322.55,5966190
2021-04-20 00:00:00+05:30,323.2,329.8,323.2,328.0,5716145
2021-04-22 00:00:00+05:30,322.8,336.2,322.8,334.6,4942510
2021-04-23 00:00:00+05:30,334.0,343.6,332.2,342.4,8147370
2021-04-26 00:00:00+05:30,344.4,347.85,343.6,346.15,3958795
2021-04-27 00:00:00+05:30,346.0,360.5,342.95,358.65,11298835
2021-04-28 00:00:00+05:30,360.0,363.6,355.0,359.15,7690145
2021-04-29 00:00:00+05:30,360.2,363.6,353.05,358.5,6060475
2021-04-30 00:00:00+05:30,357.0,361.85,351.55,358.3,3783275
2021-05-03 00:00:00+05:30,352.2,356.4,350.6,353.1,3866580
2021-05-04 00:00:00+05:30,357.0,357.8,352.2,354.05,2930215
2021-05-05 00:00:00+05:30,355.0,356.6,343.0,344.75,6078590
2021-05-06 00:00:00+05:30,347.1,348.8,343.2,345.05,2386180
2021-05-07 00:00:00+05:30,340.0,341.95,336.3,338.7,4155495
2021-05-10 00:00:00+05:30,340.0,351.5,338.2,349.75,5144555
2021-05-11 00:00:00+05:30,345.0,360.1,344.6,358.45,6486335
2021-05-12 00:00:00+05:30,359.8,365.8,346.55,349.3,8139435
2021-05-14 00:00:00+05:30,352.0,354.8,346.0,349.55,5857255
2021-05-17 00:00:00+05:30,352.65,356.2,348.6,352.4,3874060
2021-05-18 00:00:00+05:30,356.0,368.55,354.05,367.0,9526800
2021-05-19 00:00:00+05:30,368.8,377.0,368.0,371.6,10493850
2021-05-20 00:00:00+05:30,372.4,374.1,364.55,371.15,4799150
2021-05-21 00:00:00+05:30,372.0,378.95,370.0,372.4,6000765
2021-05-24 00:00:00+05:30,374.0,380.55,373.5,376.9,6355885
2021-05-25 00:00:00+05:30,380.3,382.8,378.0,381.6,4947580
2021-05-26 00:00:00+05:30,384.0,386.0,377.6,378.8,4613785
2021-05-27 00:00:00+05:30,380.0,388.25,375.2,385.65,11421490
2021-05-28 00:00:00+05:30,385.6,385.65,377.75,379.25,3356385
2021-05-31 00:00:00+05:30,381.95,383.8,379.45,380.65,2485790
2021-06-01 00:00:00+05:30,382.35,384.55,377.6,378.9,2098710
2021-06-02 00:00:00+05:30,380.0,385.5,379.05,383.6,2883775
2021-06-03 00:00:00+05:30,385.6,389.7,383.2,384.35,2749735
2021-06-04 00:00:00+05:30,387.4,387.4,382.7,384.35,1798105
2021-06-07 00:00:00+05:30,387.8,422.75,385.35,418.95,30720335
2021-06-08 00:00:00+05:30,426.2,436.8,424.4,428.95,32451425
2021-06-09 00:00:00+05:30,432.0,432.6,412.0,414.25,11678705
2021-06-10 00:00:00+05:30,418.7,424.2,410.35,421.25,8977510
2021-06-11 00:00:00+05:30,423.0,426.4,416.2,418.75,4220295
2021-06-14 00:00:00+05:30,418.0,418.4,405.0,412.9,5011980
2021-06-15 00:00:00+05:30,414.2,427.95,412.4,419.6,9562490
2021-06-16 00:00:00+05:30,421.9,424.4,415.05,418.0,4284715
2021-06-17 00:00:00+05:30,414.0,417.8,407.3,410.1,3771420
2021-06-18 00:00:00+05:30,414.05,414.05,395.75,402.35,6521685
2021-06-21 00:00:00+05:30,400.0,418.75,396.25,415.35,8466300
2021-06-22 00:00:00+05:30,420.0,425.65,415.0,416.6,6428745
2021-06-23 00:00:00+05:30,420.4,422.3,414.4,415.65,4048120
2021-06-24 00:00:00+05:30,419.6,419.6,413.2,414.6,2707570
2021-06-25 00:00:00+05:30,416.85,417.7,410.6,413.75,2379110
2021-06-28 00:00:00+05:30,416.8,422.5,413.7,415.55,3538660
2021-06-29 00:00:00+05:30,418.4,425.4,413.0,416.35,8367385
2021-06-30 00:00:00+05:30,412.1,420.75,404.3,406.75,12814570
2021-07-01 00:00:00+05:30,409.55,411.75,406.05,406.95,3754990
2021-07-02 00:00:00+05:30,409.6,413.8,407.4,412.1,2610295
2021-07-05 00:00:00+05:30,416.8,439.0,413.65,434.7,15752915
2021-07-06 00:00:00+05:30,440.0,444.4,432.0,433.8,19202485
2021-07-07 00:00:00+05:30,433.8,439.8,432.05,437.7,5026855
2021-07-08 00:00:00+05:30,439.0,449.6,437.0,438.8,13226030
2021-07-09 00:00:00+05:30,438.8,444.8,433.7,441.85,7415555
2021-07-12 00:00:00+05:30,445.8,454.4,443.45,452.6,10442855
2021-07-13 00:00:00+05:30,454.6,456.8,451.25,454.9,8587235
2021-07-14 00:00:00+05:30,456.4,456.4,449.1,453.3,3411760
2021-07-15 00:00:00+05:30,453.3,459.4,450.2,453.65,4459290
2021-07-16 00:00:00+05:30,454.8,491.5,453.75,485.35,34640095
2021-07-19 00:00:00+05:30,481.0,491.2,477.1,484.9,11797880
2021-07-20 00:00:00+05:30,487.2,496.0,474.0,476.15,12440815
2021-07-22 00:00:00+05:30,480.8,483.4,468.4,473.05,6746515
2021-07-23 00:00:00+05:30,474.0,476.5,463.2,465.05,5243460
2021-07-26 00:00:00+05:30,466.9,473.0,460.4,462.65,6531495
2021-07-27 00:00:00+05:30,465.6,469.4,456.2,459.1,4632295
2021-07-28 00:00:00+05:30,461.0,463.0,452.55,456.75,3579030
2021-07-29 00:00:00+05:30,457.55,468.7,457.2,464.2,4462290
2021-07-30 00:00:00+05:30,464.8,472.4,460.0,466.25,4357415
2021-08-02 00:00:00+05:30,493.8,502.6,484.45,493.8,36666555
2021-08-03 00:00:00+05:30,496.25,499.5,489.0,493.55,8598145
2021-08-04 00:00:00+05:30,496.0,507.0,493.15,498.25,11512810
2021-08-05 00:00:00+05:30,500.2,504.4,493.05,494.6,7075850
2021-08-06 00:00:00+05:30,497.0,500.9,494.8,497.5,3553315
2021-08-09 00:00:00+05:30,500.1,536.0,499.45,529.65,27172245
2021-08-10 00:00:00+05:30,533.0,545.0,524.0,527.9,22718380
2021-08-11 00:00:00+05:30,531.4,534.35,505.6,514.45,14865920
2021-08-12 00:00:00+05:30,518.8,545.75,514.45,537.95,30341990
2021-08-13 00:00:00+05:30,542.85,542.85,527.6,532.15,11688585
2021-08-16 00:00:00+05:30,534.75,534.75,522.4,525.9,4956310
2021-08-17 00:00:00+05:30,526.0,539.0,523.0,533.9,8253620
2021-08-18 00:00:00+05:30,536.55,550.0,534.65,543.8,13629770
2021-08-20 00:00:00+05:30,540.0,542.6,522.2,529.25,8280035
2021-08-23 00:00:00+05:30,533.0,537.0,507.1,510.8,8559910
2021-08-24 00:00:00+05:30,514.0,522.3,508.0,512.95,6996380
2021-08-25 00:00:00+05:30,515.4,530.7,514.15,527.3,12582655
2021-08-26 00:00:00+05:30,529.6,532.8,523.0,524.35,7009955
2021-08-27 00:00:00+05:30,525.0,531.35,521.0,529.75,4466105
2021-08-30 00:00:00+05:30,533.6,542.6,531.8,539.55,6642175
2021-08-31 00:00:00+05:30,542.2,551.9,540.2,550.4,10251115
2021-09-01 00:00:00+05:30,551.0,553.1,543.6,549.25,4574825
2021-09-02 00:00:00+05:30,549.2,571.6,548.6,566.0,12314090
2021-09-03 00:00:00+05:30,568.8,579.45,565.3,574.0,8757735
2021-09-06 00:00:00+05:30,577.1,608.0,575.85,601.7,25302570
2021-09-07 00:00:00+05:30,610.0,661.0,609.05,657.4,57776555
2021-09-08 00:00:00+05:30,666.0,684.55,653.1,659.3,44363970
2021-09-09 00:00:00+05:30,650.0,671.6,636.45,659.0,28326075
2021-09-13 00:00:00+05:30,663.0,690.15,662.0,687.15,23892315
2021-09-14 00:00:00+05:30,697.4,751.75,695.2,747.7,59109125
2021-09-15 00:00:00+05:30,758.8,788.0,730.45,736.45,42781400
2021-09-16 00:00:00+05:30,748.95,759.75,736.45,753.95,18011055
2021-09-17 00:00:00+05:30,764.0,803.95,758.15,772.7,61620795
2021-09-20 00:00:00+05:30,769.75,769.75,736.05,741.6,23477555
2021-09-21 00:00:00+05:30,745.75,769.95,710.0,724.9,26517155
2021-09-22 00:00:00+05:30,734.8,750.0,728.1,734.25,14540470
2021-09-23 00:00:00+05:30,748.8,751.8,736.0,738.8,7153935
2021-09-24 00:00:00+05:30,744.0,747.2,728.0,737.85,7698190
2021-09-27 00:00:00+05:30,747.0,773.0,740.2,767.0,18612320
2021-09-28 00:00:00+05:30,779.0,795.0,756.4,773.1,32886570
2021-09-29 00:00:00+05:30,771.8,771.8,751.1,754.05,12895755
2021-09-30 00:00:00+05:30,764.0,776.0,755.45,759.7,14624460
2021-10-01 00:00:00+05:30,755.4,764.2,746.65,758.7,7999080
2021-10-04 00:00:00+05:30,762.5,812.95,761.7,801.8,26394340
2021-10-05 00:00:00+05:30,817.0,841.7,801.0,833.2,36846475
